id,first_name,last_name,email,gender,part_time_job,weekly_self_study_hours,career_aspiration,interest_areas,skills,education_level,experience,career_goals
1796,Joshua,Cole,joshua.cole.1796@gslingacademy.com,male,False,8,Data Analyst,Data Science_Machine Learning_Artificial Intelligence,Software Testing Tools_QA Frameworks,Master's Degree,3 years,QA Lead
1797,Andrew,Jackson,andrew.jackson.1797@gslingacademy.com,male,False,3,Network Security Specialist,Cybersecurity_Cloud Computing,Business Systems Analysis_Product Management Tools,Master's Degree,7 years,Business Systems Analyst (Project Management)
1798,Karen,Rodriguez,karen.rodriguez.1798@gslingacademy.com,female,False,30,Database Developer,Database Management_Software Development,HTML_CSS_JavaScript_UI Frameworks,Bachelor's Degree,1 years,Freelance
1799,Sara,Johnson,sara.johnson.1799@gslingacademy.com,female,False,20,Machine Learning Engineer,Robotics_Automation_IoT,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,2 years,Startup
1800,Alyssa,Costa,alyssa.costa.1800@gslingacademy.com,female,True,25,Security Tester,Software Testing_QA,Python_R_TensorFlow_PyTorch_Machine Learning Libraries,Bachelor's Degree,0 years,Research Scientist
1801,Daniel,Poole,daniel.poole.1801@gslingacademy.com,male,False,23,Frontend Developer,Technical Writing_Software Architecture,Cybersecurity Tools_Cloud Platforms,Bachelor's Degree,1 years,Security Engineer
1802,Ricardo,Juarez,ricardo.juarez.1802@gslingacademy.com,male,False,3,Android Developer,Database Management_Software Development,SQL_NoSQL_Databases_Software Development Tools,Master's Degree,3 years,Database Architect
1803,Tony,Castillo,tony.castillo.1803@gslingacademy.com,male,True,24,Data Scientist,Data Science_Machine Learning_Artificial Intelligence,Robotics Automation_IoT Platforms,Bachelor's Degree,5 years,Robotics Engineer
1804,Brian,Kelly,brian.kelly.1804@gslingacademy.com,male,False,37,Cybersecurity Specialist,Robotics_Automation_IoT,Software Testing Tools_QA Frameworks,Associate's Degree,2 years,QA Automation Engineer
1805,Tyler,Moore,tyler.moore.1805@gslingacademy.com,male,False,28,Database Designer,Software Testing_QA,Business Systems Analysis_Product Management Tools,Bachelor's Degree,0 years,Business Analyst
1806,Sharon,Martinez,sharon.martinez.1806@gslingacademy.com,female,False,5,Robotics Engineer,User Experience Design_User Interface Design,UX/UI Design Tools_Prototyping Tools,Master's Degree,4 years,UX/UI Lead
1807,Mary,Malone,mary.malone.1807@gslingacademy.com,female,False,6,Software Tester,Mobile App Development_Game Development,Technical Writing Tools_Software Documentation Tools,Bachelor's Degree,6 years,Technical Writer
1808,Rebecca,Huang,rebecca.huang.1808@gslingacademy.com,female,False,40,Business Systems Analyst,Cybersecurity_Cloud Computing,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,3 years,Mobile App Developer
1809,Alan,Santos,alan.santos.1809@gslingacademy.com,male,False,35,UX Designer,Web Development_UI/UX Design,Business Systems Analysis_Product Management Tools,Doctor of Law,4 years,Product Manager
1810,Martin,Duran,martin.duran.1810@gslingacademy.com,male,False,34,Software Architect,Business Systems Analysis_Product Management,Python_R_TensorFlow_PyTorch_Machine Learning Libraries,Doctor of Medicine,7 years,Data Scientist (Healthcare)
1811,Christopher,Gutierrez,christopher.gutierrez.1811@gslingacademy.com,male,False,24,iOS Developer,User Experience Design_User Interface Design,UX/UI Design Tools_Prototyping Tools,Bachelor's Degree,8 years,UI/UX Designer
1812,Brandy,Maldonado,brandy.maldonado.1812@gslingacademy.com,female,False,35,Product Manager,Business Systems Analysis_Product Management,SQL_NoSQL_Databases_Software Development Tools,Master's Degree,8 years,Software Engineer (Backend)
1813,Brenda,Sanders,brenda.sanders.1813@gslingacademy.com,female,True,0,Machine Learning Engineer,Robotics_Automation_IoT,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,9 years,Game Developer
1814,Drew,Mccann,drew.mccann.1814@gslingacademy.com,male,False,35,UI Designer,Cybersecurity_Cloud Computing,HTML_CSS_JavaScript_UI Frameworks,Bachelor's Degree,3 years,Front-End Developer
1815,Joshua,Ayala,joshua.ayala.1815@gslingacademy.com,male,False,18,Database Developer,Mobile App Development_Game Development,Robotics Automation_IoT Platforms,Bachelor's Degree,3 years,Automation Engineer
1816,Tina,Rose,tina.rose.1816@gslingacademy.com,female,True,1,Game Developer,Software Testing_QA,Cybersecurity Tools_Cloud Platforms,Master's Degree,4 years,Cloud Security Architect
1817,William,Khan,william.khan.1817@gslingacademy.com,male,False,16,Backend Developer,Data Science_Machine Learning_Artificial Intelligence,Technical Writing Tools_Software Documentation Tools,Bachelor's Degree,2 years,Software Development Engineer in Test (SDET)
1818,William,Avery,william.avery.1818@gslingacademy.com,male,False,28,Automation Engineer,Web Development_UI/UX Design,SQL_NoSQL_Databases_Software Development Tools,Master's Degree,1 years,Full Stack Developer
1819,John,Fuller,john.fuller.1819@gslingacademy.com,male,False,14,Cybersecurity Engineer,Database Management_Software Development,Python_R_TensorFlow_PyTorch_Machine Learning Libraries,Bachelor's Degree,1 years,Data Analyst
1820,Jeremy,Coleman,jeremy.coleman.1820@gslingacademy.com,male,False,25,Technical Writer,Technical Writing_Software Architecture,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,2 years,Mobile Game Developer
1821,Laura,Wright,laura.wright.1821@gslingacademy.com,female,False,16,Data Engineer,Cybersecurity_Cloud Computing,Software Testing Tools_QA Frameworks,Bachelor's Degree,3 years,Software Tester
1822,David,Luna,david.luna.1822@gslingacademy.com,male,False,28,Artificial Intelligence Engineer,Mobile App Development_Game Development,HTML_CSS_JavaScript_UI Frameworks,Master's Degree,5 years,Web Developer
1823,Christopher,Jensen,christopher.jensen.1823@gslingacademy.com,male,False,15,Mobile App Tester,Business Systems Analysis_Product Management,Business Systems Analysis_Product Management Tools,Bachelor's Degree,8 years,Business Systems Analyst
1824,Luis,Little,luis.little.1824@gslingacademy.com,male,False,46,Automation Tester,Software Testing_QA,UX/UI Design Tools_Prototyping Tools,Bachelor's Degree,6 years,Interaction Designer
1825,Joseph,Garcia,joseph.garcia.1825@gslingacademy.com,male,False,34,FullStack Developer,Web Development_UI/UX Design,Cybersecurity Tools_Cloud Platforms,Master's Degree,6 years,Penetration Tester
1826,Michael,York,michael.york.1826@gslingacademy.com,male,False,27,Business Systems Analyst,Data Science_Machine Learning_Artificial Intelligence,Technical Writing Tools_Software Documentation Tools,Master's Degree,5 years,Software Architect
1827,Debbie,Landry,debbie.landry.1827@gslingacademy.com,female,True,28,UI Designer,Robotics_Automation_IoT,Robotics Automation_IoT Platforms,Bachelor's Degree,4 years,AI Engineer
1828,Michael,Gordon,michael.gordon.1828@gslingacademy.com,male,False,33,Information Security Specialist,User Experience Design_User Interface Design,HTML_CSS_JavaScript_UI Frameworks,Master's Degree,2 years,Front-End Developer (React)
1829,Melissa,Harris,melissa.harris.1829@gslingacademy.com,female,False,12,Software Architect,Database Management_Software Development,Software Testing Tools_QA Frameworks,Master's Degree,3 years,QA Lead
1830,Jonathon,Wilson,jonathon.wilson.1830@gslingacademy.com,male,False,27,IoT Engineer,Technical Writing_Software Architecture,Business Systems Analysis_Product Management Tools,Master's Degree,7 years,Business Systems Analyst (Project Management)
1831,Margaret,Santos,margaret.santos.1831@gslingacademy.com,female,False,15,Mobile App Developer,Mobile App Development_Game Development,HTML_CSS_JavaScript_UI Frameworks,Bachelor's Degree,1 years,Freelance
1832,Hailey,Arroyo,hailey.arroyo.1832@gslingacademy.com,female,False,3,Performance Tester,Web Development_UI/UX Design,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,2 years,Startup
1833,Steven,Webster,steven.webster.1833@gslingacademy.com,male,False,26,Product Manager,Business Systems Analysis_Product Management,Python_R_TensorFlow_PyTorch_Machine Learning Libraries,Bachelor's Degree,0 years,Research Scientist
1834,Tina,Harrison,tina.harrison.1834@gslingacademy.com,female,False,35,FullStack Developer,Cybersecurity_Cloud Computing,Cybersecurity Tools_Cloud Platforms,Bachelor's Degree,1 years,Security Engineer
1835,Andrew,Nunez,andrew.nunez.1835@gslingacademy.com,male,False,20,Android Developer,Software Testing_QA,SQL_NoSQL_Databases_Software Development Tools,Master's Degree,3 years,Database Architect
1836,Renee,Cruz,renee.cruz.1836@gslingacademy.com,female,False,14,Data Analyst,Data Science_Machine Learning_Artificial Intelligence,Robotics Automation_IoT Platforms,Bachelor's Degree,5 years,Robotics Engineer
1837,Victoria,Taylor,victoria.taylor.1837@gslingacademy.com,female,False,24,Network Security Specialist,Robotics_Automation_IoT,Software Testing Tools_QA Frameworks,Associate's Degree,2 years,QA Automation Engineer
1838,Joseph,Dixon,joseph.dixon.1838@gslingacademy.com,male,False,8,Database Developer,Android Developer,Business Systems Analysis_Product Management Tools,Bachelor's Degree,0 years,Business Analyst
1839,Heather,Gutierrez,heather.gutierrez.1839@gslingacademy.com,female,False,19,Machine Learning Engineer,Frontend Developer,UX/UI Design Tools_Prototyping Tools,Master's Degree,4 years,UX/UI Lead
1840,Cynthia,Hodges,cynthia.hodges.1840@gslingacademy.com,female,False,2,Security Tester,Data Scientist,Technical Writing Tools_Software Documentation Tools,Bachelor's Degree,6 years,Technical Writer
1841,Danielle,Kelley,danielle.kelley.1841@gslingacademy.com,female,False,29,Frontend Developer,Cybersecurity Specialist,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,3 years,Mobile App Developer
1842,Michael,Mccall,michael.mccall.1842@gslingacademy.com,male,False,14,Android Developer,Database Designer,Business Systems Analysis_Product Management Tools,Doctor of Law,4 years,Product Manager
1843,Dylan,Edwards,dylan.edwards.1843@gslingacademy.com,male,False,19,Data Scientist,Technical Writing_Software Architecture,Python_R_TensorFlow_PyTorch_Machine Learning Libraries,Doctor of Medicine,7 years,Data Scientist (Healthcare)
1844,Franklin,Riley,franklin.riley.1844@gslingacademy.com,male,False,29,Cybersecurity Specialist,Database Management_Software Development,UX/UI Design Tools_Prototyping Tools,Bachelor's Degree,8 years,UI/UX Designer
1845,Caitlin,Duncan,caitlin.duncan.1845@gslingacademy.com,female,False,2,Database Designer,Data Science_Machine Learning_Artificial Intelligence,SQL_NoSQL_Databases_Software Development Tools,Master's Degree,8 years,Software Engineer (Backend)
1846,Robin,Reeves,robin.reeves.1846@gslingacademy.com,female,False,25,Robotics Engineer,Robotics_Automation_IoT,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,9 years,Game Developer
1847,Rebecca,Gibbs,rebecca.gibbs.1847@gslingacademy.com,female,False,6,Software Tester,Software Testing_QA,HTML_CSS_JavaScript_UI Frameworks,Bachelor's Degree,3 years,Front-End Developer
1848,Peter,Santos,peter.santos.1848@gslingacademy.com,male,False,11,Business Systems Analyst,User Experience Design_User Interface Design,Robotics Automation_IoT Platforms,Bachelor's Degree,3 years,Automation Engineer
1849,Daryl,Arnold,daryl.arnold.1849@gslingacademy.com,male,False,4,UX Designer,Mobile App Development_Game Development,Cybersecurity Tools_Cloud Platforms,Master's Degree,4 years,Cloud Security Architect
1850,Michael,Davis,michael.davis.1850@gslingacademy.com,male,False,33,Software Architect,Cybersecurity_Cloud Computing,Technical Writing Tools_Software Documentation Tools,Bachelor's Degree,2 years,Software Development Engineer in Test (SDET)
1851,Leslie,Cox,leslie.cox.1851@gslingacademy.com,female,False,22,iOS Developer,Web Development_UI/UX Design,SQL_NoSQL_Databases_Software Development Tools,Master's Degree,1 years,Full Stack Developer
1852,Jamie,Carter,jamie.carter.1852@gslingacademy.com,female,False,34,Product Manager,Business Systems Analysis_Product Management,Python_R_TensorFlow_PyTorch_Machine Learning Libraries,Bachelor's Degree,1 years,Data Analyst
1853,Shane,Payne,shane.payne.1853@gslingacademy.com,male,False,22,Machine Learning Engineer,User Experience Design_User Interface Design,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,2 years,Mobile Game Developer
1854,Kimberly,Haley,kimberly.haley.1854@gslingacademy.com,female,False,5,UI Designer,Business Systems Analysis_Product Management,Software Testing Tools_QA Frameworks,Bachelor's Degree,3 years,Software Tester
1855,George,Duran,george.duran.1855@gslingacademy.com,male,False,11,Database Developer,Robotics_Automation_IoT,HTML_CSS_JavaScript_UI Frameworks,Master's Degree,5 years,Web Developer
1856,Donald,Carney,donald.carney.1856@gslingacademy.com,male,False,12,Game Developer,Cybersecurity_Cloud Computing,Business Systems Analysis_Product Management Tools,Bachelor's Degree,8 years,Business Systems Analyst
1857,Michelle,Brown,michelle.brown.1857@gslingacademy.com,female,False,35,Backend Developer,Mobile App Development_Game Development,UX/UI Design Tools_Prototyping Tools,Bachelor's Degree,6 years,Interaction Designer
1858,Elizabeth,Hawkins,elizabeth.hawkins.1858@gslingacademy.com,female,False,6,Automation Engineer,Software Testing_QA,Cybersecurity Tools_Cloud Platforms,Master's Degree,6 years,Penetration Tester
1859,Johnny,Gomez,johnny.gomez.1859@gslingacademy.com,male,False,0,Cybersecurity Engineer,Data Science_Machine Learning_Artificial Intelligence,Technical Writing Tools_Software Documentation Tools,Master's Degree,5 years,Software Architect
1860,Christopher,Mcconnell,christopher.mcconnell.1860@gslingacademy.com,male,False,26,Technical Writer,Web Development_UI/UX Design,Robotics Automation_IoT Platforms,Bachelor's Degree,4 years,AI Engineer
1861,Kyle,Rodriguez,kyle.rodriguez.1861@gslingacademy.com,male,False,19,Data Engineer,Database Management_Software Development,HTML_CSS_JavaScript_UI Frameworks,Master's Degree,2 years,Front-End Developer (React)
1862,Rhonda,Cook,rhonda.cook.1862@gslingacademy.com,female,False,3,Artificial Intelligence Engineer,Technical Writing_Software Architecture,Software Testing Tools_QA Frameworks,Master's Degree,3 years,QA Lead
1863,Nathan,Fitzpatrick,nathan.fitzpatrick.1863@gslingacademy.com,male,False,14,Mobile App Tester,Cybersecurity_Cloud Computing,Business Systems Analysis_Product Management Tools,Master's Degree,7 years,Business Systems Analyst (Project Management)
1864,John,Mitchell,john.mitchell.1864@gslingacademy.com,male,False,12,Automation Tester,Mobile App Development_Game Development,HTML_CSS_JavaScript_UI Frameworks,Bachelor's Degree,1 years,Freelance
1865,Billy,Compton,billy.compton.1865@gslingacademy.com,male,False,18,FullStack Developer,Business Systems Analysis_Product Management,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,2 years,Startup
1866,Richard,Chavez,richard.chavez.1866@gslingacademy.com,male,False,4,Business Systems Analyst,Software Testing_QA,Python_R_TensorFlow_PyTorch_Machine Learning Libraries,Bachelor's Degree,0 years,Research Scientist
1867,Victor,Andrade,victor.andrade.1867@gslingacademy.com,male,False,34,UI Designer,Web Development_UI/UX Design,Cybersecurity Tools_Cloud Platforms,Bachelor's Degree,1 years,Security Engineer
1868,Gregory,Lee,gregory.lee.1868@gslingacademy.com,male,False,21,Information Security Specialist,Data Science_Machine Learning_Artificial Intelligence,SQL_NoSQL_Databases_Software Development Tools,Master's Degree,3 years,Database Architect
1869,Alexandra,Blackburn,alexandra.blackburn.1869@gslingacademy.com,female,False,5,Software Architect,Robotics_Automation_IoT,Robotics Automation_IoT Platforms,Bachelor's Degree,5 years,Robotics Engineer
1870,Kristopher,Murray,kristopher.murray.1870@gslingacademy.com,male,False,16,IoT Engineer,User Experience Design_User Interface Design,Software Testing Tools_QA Frameworks,Associate's Degree,2 years,QA Automation Engineer
